Date,Surface,Player_1,Player_2,Rank_1,Rank_2,Score,Best of,P1_Ace,P1_DF,P1_SvPt,P1_1stIn,P1_1stWon,P1_2ndWon,P1_BpSaved,P1_BpFaced,P2_Ace,P2_DF,P2_SvPt,P2_1stIn,P2_1stWon,P2_2ndWon,P2_BpSaved,P2_BpFaced
2023-02-27,Clay,Baez S.,Garin C.,35.0,100.0,6-4 6-3,3,3.0,0.0,44.0,30.0,25.0,12.0,1.0,1.0,3.0,1.0,64.0,36.0,26.0,13.0,4.0,7.0
2023-02-27,Clay,Hanfmann Y.,Baena R.,153.0,74.0,7-6(6) 6-2,3,5.0,0.0,64.0,44.0,29.0,13.0,2.0,4.0,3.0,5.0,71.0,39.0,25.0,14.0,5.0,9.0
2023-02-27,Clay,Jarry N.,Schwartzman D.,87.0,37.0,6-4 4-6 7-6(2),3,10.0,4.0,107.0,70.0,51.0,18.0,3.0,6.0,0.0,5.0,121.0,91.0,59.0,12.0,12.0,15.0
2023-02-27,Clay,Monteiro T.,Cecchinato M.,84.0,91.0,3-6 6-3 6-2,3,7.0,1.0,68.0,36.0,31.0,19.0,0.0,1.0,3.0,6.0,78.0,45.0,28.0,20.0,7.0,10.0
2023-02-27,Clay,Munar J.,Musetti L.,66.0,18.0,6-4 6-4,3,0.0,2.0,61.0,38.0,33.0,12.0,6.0,6.0,2.0,1.0,52.0,33.0,24.0,11.0,1.0,3.0
2023-02-27,Clay,Etcheverry T.,Lajovic D.,76.0,75.0,6-1 6-2,3,6.0,2.0,55.0,30.0,23.0,15.0,3.0,3.0,0.0,2.0,48.0,31.0,16.0,7.0,3.0,7.0
2023-02-27,Clay,Baez S.,Djere L.,35.0,55.0,7-6(4) 6-4,3,2.0,0.0,64.0,47.0,36.0,12.0,0.0,1.0,4.0,4.0,83.0,51.0,39.0,13.0,4.0,6.0
2023-02-27,Clay,Munar J.,Monteiro T.,66.0,84.0,6-3 3-6 6-2,3,4.0,4.0,97.0,69.0,45.0,11.0,10.0,13.0,5.0,5.0,76.0,42.0,29.0,14.0,4.0,9.0
2023-02-27,Clay,Etcheverry T.,Baez S.,76.0,35.0,7-5 6-3,3,4.0,1.0,60.0,33.0,29.0,15.0,0.0,0.0,0.0,1.0,55.0,39.0,30.0,7.0,4.0,6.0
2023-02-27,Clay,Jarry N.,Munar J.,87.0,66.0,1-6 7-6(4) 6-1,3,9.0,5.0,90.0,55.0,39.0,16.0,5.0,10.0,2.0,8.0,100.0,72.0,46.0,9.0,4.0,8.0
2023-02-27,Clay,Jarry N.,Etcheverry T.,87.0,76.0,6-7(5) 7-6(5) 6-2,3,6.0,1.0,94.0,61.0,49.0,21.0,1.0,2.0,9.0,5.0,109.0,68.0,47.0,24.0,3.0,6.0
2023-02-27,Hard,Minaur A.,Berrettini J.,22.0,842.0,6-1 6-0,3,3.0,2.0,47.0,23.0,18.0,14.0,1.0,1.0,0.0,3.0,37.0,19.0,8.0,5.0,1.0,6.0
2023-02-27,Clay,Baena R.,Taberner C.,74.0,181.0,6-1 RET,3,2.0,2.0,19.0,10.0,9.0,7.0,0.0,0.0,0.0,1.0,19.0,13.0,8.0,1.0,0.0,2.0
2023-02-27,Clay,Djere L.,Sousa J.,55.0,147.0,6-3 6-2,3,6.0,1.0,44.0,25.0,21.0,15.0,0.0,0.0,1.0,1.0,57.0,31.0,17.0,14.0,5.0,8.0
2023-02-27,Clay,Djere L.,Bonadio R.,55.0,182.0,7-5 7-5,3,8.0,4.0,76.0,48.0,38.0,17.0,5.0,5.0,1.0,1.0,74.0,44.0,32.0,16.0,6.0,8.0
2023-02-27,Clay,Garin C.,Thiem D.,100.0,99.0,6-2 7-6(2),3,4.0,0.0,56.0,36.0,30.0,15.0,0.0,0.0,3.0,3.0,72.0,43.0,27.0,17.0,6.0,8.0
2023-02-27,Hard,McDonald M.,Darderi L.,62.0,184.0,6-4 6-2,3,11.0,2.0,47.0,41.0,35.0,3.0,1.0,1.0,7.0,6.0,63.0,31.0,23.0,12.0,6.0,9.0
2023-02-27,Clay,Bonadio R.,Galan D.,182.0,83.0,6-3 7-6(5),3,2.0,2.0,70.0,46.0,31.0,16.0,0.0,1.0,4.0,4.0,75.0,46.0,33.0,13.0,3.0,6.0
2023-02-27,Hard,Nakashima B.,Altmaier D.,49.0,95.0,6-3 3-6 6-1,3,5.0,3.0,78.0,51.0,41.0,12.0,4.0,5.0,2.0,3.0,76.0,43.0,27.0,19.0,6.0,9.0
2023-02-27,Hard,Mmoh M.,Giron M.,86.0,69.0,7-6(3) 6-1,3,3.0,3.0,86.0,57.0,35.0,15.0,12.0,14.0,2.0,3.0,65.0,39.0,21.0,12.0,1.0,6.0
2023-02-27,Hard,Paul T.,Gomez E.,23.0,90.0,6-1 7-6(4),3,3.0,1.0,66.0,47.0,36.0,11.0,2.0,3.0,1.0,5.0,79.0,45.0,29.0,16.0,8.0,11.0
2023-02-27,Hard,Fritz T.,Isner J.,5.0,38.0,3-6 6-3 6-4,3,4.0,2.0,83.0,55.0,47.0,11.0,3.0,4.0,9.0,3.0,79.0,50.0,40.0,15.0,1.0,3.0
2023-02-27,Hard,Lopez F.,Eubanks C.,1035.0,105.0,7-6(3) 6-4,3,11.0,3.0,72.0,42.0,34.0,16.0,7.0,8.0,9.0,4.0,73.0,40.0,28.0,17.0,6.0,8.0
2023-02-27,Hard,Tiafoe F.,Nishioka Y.,15.0,34.0,7-6(6) 6-4,3,9.0,3.0,67.0,46.0,35.0,15.0,1.0,2.0,2.0,1.0,78.0,43.0,27.0,22.0,2.0,4.0
2023-02-27,Hard,Ymer E.,Mannarino A.,170.0,64.0,5-7 6-3 6-4,3,4.0,6.0,91.0,45.0,35.0,22.0,6.0,10.0,2.0,4.0,90.0,42.0,29.0,24.0,6.0,11.0
2023-02-27,Hard,Berrettini M.,Molcan A.,24.0,57.0,6-0 1-0 RET,3,5.0,1.0,16.0,10.0,10.0,5.0,0.0,0.0,0.0,5.0,44.0,25.0,12.0,6.0,4.0,8.0
2023-02-27,Hard,Shapovalov D.,Kecmanovic M.,30.0,31.0,6-7(4) 6-0 7-5,3,8.0,7.0,89.0,48.0,39.0,18.0,2.0,5.0,1.0,4.0,92.0,59.0,36.0,16.0,5.0,12.0
2023-02-27,Clay,Lajovic D.,Carabelli C.,75.0,122.0,6-1 6-3,3,0.0,2.0,45.0,30.0,25.0,9.0,2.0,2.0,0.0,2.0,47.0,29.0,22.0,3.0,2.0,6.0
2023-02-27,Hard,Rune H.,Shelton B.,10.0,41.0,6-7(7) 6-4 6-2,3,5.0,6.0,86.0,52.0,42.0,24.0,2.0,3.0,9.0,5.0,96.0,60.0,48.0,16.0,5.0,9.0
2023-02-27,Hard,Minaur A.,Mendez R.,22.0,1244.0,6-1 6-2,3,4.0,1.0,39.0,23.0,17.0,12.0,1.0,1.0,0.0,2.0,67.0,48.0,24.0,8.0,4.0,9.0
2023-02-27,Hard,Berrettini J.,Otte O.,842.0,78.0,3-6 7-6(3) 2-1 RET,3,3.0,5.0,74.0,48.0,36.0,11.0,3.0,5.0,5.0,6.0,76.0,33.0,26.0,22.0,3.0,5.0
2023-02-27,Hard,Daniel T.,Wolf J.,125.0,44.0,6-4 6-4,3,2.0,1.0,63.0,45.0,32.0,8.0,2.0,4.0,2.0,7.0,63.0,33.0,21.0,14.0,8.0,12.0
2023-02-27,Hard,Ruud C.,Andreozzi G.,4.0,342.0,6-4 4-6 7-6(2),3,16.0,1.0,97.0,56.0,38.0,23.0,10.0,15.0,1.0,6.0,100.0,60.0,42.0,17.0,4.0,9.0
2023-02-27,Clay,Etcheverry T.,Fognini F.,76.0,82.0,6-1 7-6(1),3,5.0,3.0,58.0,32.0,26.0,15.0,4.0,6.0,3.0,7.0,65.0,36.0,18.0,16.0,2.0,6.0
2023-02-27,Hard,Borges N.,Chappell N.,85.0,432.0,6-3 7-6(3),3,4.0,4.0,75.0,49.0,35.0,17.0,2.0,3.0,3.0,0.0,78.0,44.0,28.0,19.0,6.0,8.0
2023-02-27,Clay,Cerundolo J.,Cachin P.,108.0,61.0,6-4 3-6 6-3,3,4.0,4.0,81.0,46.0,39.0,18.0,2.0,3.0,9.0,0.0,72.0,45.0,35.0,18.0,2.0,4.0
2023-03-06,Hard,Draper J.,Evans D.,56.0,29.0,6-4 6-2,3,8.0,6.0,79.0,45.0,31.0,16.0,10.0,11.0,2.0,5.0,60.0,28.0,17.0,15.0,6.0,10.0
2023-03-06,Hard,Griekspoor T.,Pella G.,36.0,739.0,7-6(3) 7-6(4),3,14.0,3.0,82.0,56.0,43.0,11.0,0.0,2.0,2.0,1.0,77.0,43.0,30.0,17.0,2.0,4.0
2023-03-06,Hard,Alcaraz C.,Kokkinakis T.,2.0,94.0,6-3 6-3,3,1.0,1.0,44.0,28.0,23.0,14.0,0.0,0.0,6.0,2.0,59.0,34.0,23.0,12.0,6.0,9.0
2023-03-06,Hard,Tabilo A.,Thompson J.,187.0,87.0,6-3 7-6(6),3,7.0,5.0,92.0,60.0,45.0,13.0,7.0,8.0,5.0,2.0,58.0,34.0,22.0,14.0,0.0,2.0
2023-03-06,Hard,Garin C.,Ruud C.,97.0,4.0,6-4 7-6(2),3,5.0,3.0,78.0,45.0,36.0,17.0,3.0,4.0,3.0,2.0,80.0,48.0,33.0,17.0,5.0,7.0
2023-03-06,Hard,Norrie C.,Daniel T.,12.0,103.0,6-7(5) 7-5 6-2,3,11.0,1.0,98.0,68.0,51.0,12.0,1.0,5.0,8.0,4.0,105.0,66.0,39.0,17.0,3.0,10.0
2023-03-06,Hard,Rublev A.,Humbert U.,7.0,77.0,7-5 6-3,3,4.0,0.0,52.0,40.0,31.0,7.0,0.0,1.0,4.0,4.0,68.0,30.0,23.0,17.0,2.0,6.0
2023-03-06,Hard,Murray A.,Albot R.,55.0,109.0,6-4 6-3,3,6.0,0.0,51.0,35.0,29.0,11.0,0.0,0.0,1.0,0.0,70.0,40.0,24.0,16.0,9.0,11.0
2023-03-06,Hard,Tiafoe F.,Kubler J.,16.0,75.0,6-3 6-2,3,9.0,1.0,59.0,43.0,33.0,8.0,1.0,1.0,1.0,1.0,42.0,22.0,19.0,5.0,1.0,4.0
2023-03-06,Hard,Hurkacz H.,Popyrin A.,11.0,101.0,6-3 6-3,3,9.0,1.0,61.0,40.0,30.0,13.0,2.0,2.0,2.0,3.0,51.0,30.0,22.0,9.0,4.0,7.0
2023-03-06,Hard,Mannarino A.,Musetti L.,68.0,21.0,6-4 6-4,3,3.0,1.0,93.0,59.0,38.0,16.0,9.0,11.0,3.0,1.0,68.0,36.0,23.0,12.0,4.0,8.0
2023-03-06,Hard,Cerundolo F.,Sock J.,32.0,154.0,4-6 6-3 6-4,3,4.0,3.0,87.0,52.0,35.0,22.0,2.0,4.0,10.0,8.0,93.0,55.0,38.0,20.0,3.0,6.0
2023-03-06,Hard,Auger-Aliassime F.,Martinez P.,10.0,120.0,7-6(5) 6-4,3,10.0,4.0,68.0,33.0,27.0,20.0,0.0,1.0,0.0,4.0,106.0,72.0,42.0,19.0,15.0,17.0
2023-03-06,Hard,Fritz T.,Shelton B.,5.0,41.0,4-6 6-4 6-3,3,4.0,0.0,74.0,43.0,34.0,26.0,0.0,1.0,4.0,2.0,82.0,48.0,41.0,16.0,2.0,4.0
2023-03-06,Hard,Baez S.,Hijikata R.,35.0,130.0,6-3 6-1,3,1.0,0.0,40.0,35.0,27.0,2.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,3.0,8.0
2023-03-06,Hard,Molcan A.,Coric B.,63.0,20.0,6-3 6-3,3,1.0,5.0,81.0,52.0,35.0,13.0,8.0,9.0,3.0,3.0,62.0,36.0,21.0,11.0,5.0,9.0
2023-03-06,Hard,Fucsovics M.,Minaur A.,84.0,18.0,6-4 6-2,3,4.0,0.0,53.0,38.0,23.0,7.0,1.0,4.0,1.0,6.0,60.0,27.0,20.0,6.0,2.0,8.0
2023-03-06,Hard,Sinner J.,Gasquet R.,13.0,43.0,6-3 7-6(2),3,9.0,1.0,66.0,35.0,31.0,17.0,1.0,2.0,5.0,4.0,66.0,38.0,29.0,11.0,2.0,4.0
2023-03-06,Hard,Wawrinka S.,Kecmanovic M.,100.0,31.0,7-6(8) 6-4,3,13.0,3.0,65.0,34.0,30.0,19.0,1.0,2.0,4.0,3.0,78.0,44.0,30.0,17.0,3.0,5.0
2023-03-06,Hard,Fokina A.,Khachanov K.,28.0,15.0,6-3 1-6 6-4,3,3.0,5.0,83.0,43.0,27.0,21.0,6.0,10.0,4.0,1.0,93.0,58.0,38.0,16.0,7.0,11.0
2023-03-06,Hard,Paul T.,Struff J.,19.0,134.0,6-3 6-3,3,6.0,0.0,52.0,37.0,24.0,13.0,3.0,4.0,3.0,4.0,64.0,36.0,25.0,9.0,8.0,12.0
2023-03-06,Hard,Zverev A.,Ruusuvuori E.,14.0,59.0,7-5 1-6 7-5,3,8.0,1.0,101.0,62.0,41.0,21.0,9.0,13.0,4.0,1.0,94.0,65.0,49.0,13.0,9.0,13.0
2023-03-06,Hard,Medvedev D.,Tiafoe F.,6.0,16.0,7-5 7-6(4),3,9.0,2.0,75.0,44.0,35.0,20.0,1.0,3.0,3.0,1.0,75.0,44.0,31.0,15.0,8.0,11.0
2023-03-06,Hard,Wawrinka S.,Rune H.,100.0,8.0,6-2 6-7(5) 7-5,3,12.0,1.0,102.0,58.0,43.0,27.0,6.0,8.0,6.0,6.0,110.0,61.0,39.0,23.0,3.0,8.0
2023-03-06,Hard,Rune H.,McDonald M.,8.0,53.0,7-5 6-3,3,3.0,3.0,64.0,42.0,33.0,14.0,0.0,0.0,2.0,1.0,51.0,31.0,22.0,13.0,3.0,5.0
2023-03-06,Hard,Alcaraz C.,Sinner J.,2.0,13.0,7-6(4) 6-3,3,5.0,1.0,72.0,52.0,38.0,9.0,1.0,2.0,4.0,4.0,72.0,36.0,28.0,17.0,4.0,6.0
2023-03-06,Hard,Alcaraz C.,Auger-Aliassime F.,2.0,10.0,6-4 6-4,3,2.0,2.0,58.0,36.0,29.0,13.0,3.0,4.0,6.0,6.0,82.0,46.0,32.0,15.0,9.0,12.0
2023-03-06,Hard,Sinner J.,Fritz T.,13.0,5.0,6-4 4-6 6-4,3,5.0,1.0,88.0,56.0,45.0,15.0,1.0,3.0,4.0,0.0,92.0,50.0,35.0,23.0,6.0,9.0
2023-03-06,Hard,Medvedev D.,Fokina A.,6.0,28.0,6-3 7-5,3,4.0,7.0,70.0,39.0,33.0,17.0,6.0,6.0,1.0,0.0,75.0,53.0,34.0,11.0,5.0,7.0
2023-03-06,Hard,Tiafoe F.,Norrie C.,16.0,12.0,6-4 6-4,3,4.0,2.0,58.0,31.0,24.0,15.0,5.0,7.0,7.0,3.0,59.0,32.0,23.0,11.0,5.0,9.0
2023-03-06,Hard,Alcaraz C.,Draper J.,2.0,56.0,6-2 2-0 RET,3,3.0,0.0,27.0,20.0,16.0,6.0,3.0,3.0,1.0,1.0,34.0,22.0,11.0,4.0,2.0,5.0
2023-03-06,Hard,Auger-Aliassime F.,Paul T.,10.0,19.0,3-6 6-3 7-6(6),3,12.0,7.0,95.0,55.0,43.0,21.0,7.0,9.0,0.0,4.0,105.0,72.0,50.0,17.0,6.0,8.0
2023-03-06,Hard,Fritz T.,Fucsovics M.,5.0,84.0,6-4 6-3,3,2.0,4.0,79.0,48.0,33.0,17.0,3.0,4.0,4.0,1.0,54.0,31.0,23.0,8.0,2.0,5.0
2023-03-06,Hard,Sinner J.,Wawrinka S.,13.0,100.0,6-1 6-4,3,5.0,0.0,64.0,31.0,21.0,20.0,8.0,9.0,1.0,1.0,63.0,34.0,20.0,11.0,10.0,14.0
2023-03-06,Hard,Medvedev D.,Zverev A.,6.0,14.0,6-7(5) 7-6(5) 7-5,3,12.0,5.0,131.0,87.0,65.0,24.0,15.0,17.0,7.0,3.0,124.0,93.0,66.0,17.0,5.0,8.0
2023-03-06,Hard,Fokina A.,Garin C.,28.0,97.0,6-3 6-4,3,5.0,0.0,57.0,31.0,22.0,15.0,1.0,3.0,1.0,2.0,56.0,36.0,23.0,8.0,1.0,5.0
2023-03-06,Hard,Norrie C.,Rublev A.,12.0,7.0,6-2 6-4,3,2.0,2.0,55.0,33.0,26.0,9.0,3.0,5.0,8.0,2.0,52.0,26.0,19.0,8.0,0.0,5.0
2023-03-06,Hard,Alcaraz C.,Medvedev D.,2.0,6.0,6-3 6-2,3,1.0,0.0,49.0,37.0,30.0,7.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,0.0,3.0
2023-03-06,Hard,Alcaraz C.,Griekspoor T.,2.0,36.0,7-6(4) 6-3,3,0.0,3.0,72.0,44.0,33.0,19.0,2.0,2.0,1.0,3.0,69.0,46.0,33.0,12.0,3.0,4.0
2023-03-06,Hard,Draper J.,Murray A.,56.0,55.0,7-6(6) 6-2,3,8.0,1.0,65.0,40.0,29.0,17.0,4.0,5.0,3.0,5.0,76.0,44.0,30.0,15.0,7.0,10.0
2023-03-06,Hard,Paul T.,Hurkacz H.,19.0,11.0,4-6 6-2 6-4,3,6.0,5.0,87.0,58.0,47.0,12.0,6.0,8.0,8.0,3.0,81.0,44.0,33.0,18.0,6.0,10.0
2023-03-06,Hard,Auger-Aliassime F.,Cerundolo F.,10.0,32.0,7-5 6-4,3,6.0,8.0,83.0,41.0,31.0,21.0,5.0,7.0,2.0,3.0,63.0,43.0,30.0,8.0,4.0,8.0
2023-03-06,Hard,Fritz T.,Baez S.,5.0,35.0,6-1 6-2,3,4.0,2.0,42.0,24.0,21.0,5.0,2.0,4.0,0.0,1.0,49.0,32.0,15.0,4.0,6.0,12.0
2023-03-06,Hard,Fucsovics M.,Molcan A.,84.0,63.0,6-4 6-2,3,1.0,0.0,42.0,24.0,22.0,14.0,0.0,0.0,0.0,2.0,51.0,30.0,24.0,8.0,3.0,6.0
2023-03-06,Hard,Sinner J.,Mannarino A.,13.0,68.0,7-6(7) 6-4,3,6.0,4.0,61.0,33.0,27.0,22.0,0.0,0.0,1.0,2.0,72.0,38.0,27.0,21.0,1.0,2.0
2023-03-06,Hard,Medvedev D.,Ivashka I.,6.0,85.0,6-2 3-6 6-1,3,8.0,6.0,76.0,47.0,35.0,14.0,5.0,7.0,1.0,4.0,68.0,46.0,30.0,8.0,8.0,13.0
2023-03-06,Hard,Medvedev D.,Nakashima B.,6.0,48.0,6-4 6-3,3,6.0,2.0,56.0,33.0,24.0,16.0,6.0,6.0,7.0,1.0,61.0,44.0,29.0,5.0,4.0,7.0
2023-03-06,Hard,Tiafoe F.,Tabilo A.,16.0,187.0,6-4 6-4,3,6.0,4.0,71.0,43.0,33.0,14.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,0.0,3.0
2023-03-06,Hard,Ruusuvuori E.,Agut R.,59.0,27.0,7-6(5) 6-2,3,6.0,1.0,62.0,39.0,31.0,13.0,1.0,2.0,2.0,2.0,67.0,36.0,25.0,15.0,1.0,4.0
2023-03-06,Hard,Gasquet R.,Gojo B.,43.0,121.0,6-4 6-7(5) 6-2,3,6.0,3.0,96.0,53.0,41.0,22.0,3.0,5.0,20.0,0.0,95.0,57.0,44.0,14.0,3.0,8.0
2023-03-06,Hard,Mannarino A.,Thiem D.,68.0,102.0,4-6 6-4 7-6(5),3,3.0,2.0,105.0,64.0,39.0,30.0,4.0,8.0,11.0,7.0,97.0,54.0,39.0,22.0,2.0,6.0
2023-03-06,Hard,Wawrinka S.,Vukic A.,100.0,186.0,6-4 1-6 6-1,3,10.0,2.0,63.0,34.0,29.0,16.0,2.0,4.0,5.0,2.0,58.0,39.0,29.0,10.0,1.0,4.0
2023-03-06,Hard,McDonald M.,Krajinovic F.,53.0,74.0,6-3 6-0,3,5.0,2.0,41.0,23.0,19.0,10.0,2.0,2.0,2.0,1.0,51.0,32.0,14.0,11.0,5.0,10.0
2023-03-06,Hard,Nakashima B.,Isner J.,48.0,39.0,7-6(7) 6-3,3,6.0,1.0,69.0,48.0,41.0,14.0,2.0,2.0,14.0,7.0,77.0,50.0,39.0,12.0,5.0,6.0
2023-03-06,Hard,Ivashka I.,Safiullin R.,85.0,113.0,6-4 6-2,3,5.0,1.0,57.0,36.0,29.0,8.0,3.0,5.0,2.0,6.0,63.0,36.0,20.0,11.0,5.0,10.0
2023-03-06,Hard,Ruusuvuori E.,Lestienne C.,59.0,62.0,6-4 4-1 RET,3,2.0,1.0,42.0,28.0,23.0,7.0,1.0,2.0,3.0,6.0,72.0,41.0,22.0,12.0,13.0,16.0
2023-03-06,Hard,Cachin P.,Basilashvili N.,66.0,118.0,7-5 6-3,3,7.0,0.0,61.0,29.0,24.0,20.0,3.0,4.0,5.0,8.0,70.0,42.0,30.0,10.0,7.0,10.0
2023-03-06,Hard,Otte O.,Djere L.,82.0,54.0,6-3 7-5,3,7.0,2.0,63.0,30.0,30.0,17.0,1.0,1.0,1.0,2.0,79.0,47.0,27.0,21.0,9.0,11.0
2023-03-06,Hard,Fucsovics M.,Wolf J.,84.0,44.0,1-6 6-0 6-3,3,6.0,6.0,59.0,29.0,21.0,16.0,1.0,4.0,7.0,5.0,74.0,37.0,28.0,13.0,8.0,13.0
2023-03-06,Hard,Wu Y.,Munar J.,67.0,58.0,6-7(6) 6-0 7-6(3),3,4.0,4.0,93.0,44.0,34.0,29.0,0.0,2.0,2.0,7.0,113.0,69.0,51.0,13.0,7.0,12.0
2023-03-06,Hard,Schwartzman D.,Coria F.,38.0,64.0,6-1 6-2,3,1.0,2.0,45.0,29.0,19.0,11.0,3.0,4.0,0.0,3.0,57.0,40.0,19.0,4.0,5.0,11.0
2023-03-06,Hard,Lehecka J.,Rinderknech A.,47.0,72.0,7-6(4) 7-5,3,5.0,3.0,87.0,53.0,38.0,16.0,6.0,9.0,3.0,8.0,78.0,41.0,27.0,19.0,3.0,7.0
2023-03-06,Hard,Humbert U.,Miralles B.,77.0,42.0,6-2 7-6(6),3,2.0,4.0,66.0,45.0,30.0,10.0,2.0,4.0,3.0,5.0,67.0,42.0,23.0,11.0,1.0,5.0
2023-03-06,Hard,Daniel T.,Baena R.,103.0,79.0,6-1 7-5,3,3.0,0.0,57.0,38.0,29.0,11.0,4.0,5.0,4.0,0.0,63.0,39.0,20.0,13.0,3.0,7.0
2023-03-06,Hard,Wu T.,Bublik A.,175.0,46.0,6-4 6-4,3,0.0,2.0,61.0,40.0,31.0,13.0,1.0,1.0,6.0,7.0,75.0,45.0,35.0,12.0,6.0,8.0
2023-03-06,Hard,Giron M.,Kovacevic A.,73.0,107.0,6-3 7-5,3,6.0,4.0,57.0,30.0,27.0,16.0,1.0,1.0,8.0,2.0,69.0,41.0,28.0,15.0,3.0,6.0
2023-03-06,Hard,Kubler J.,Sonego L.,75.0,60.0,6-4 7-6(4),3,3.0,2.0,73.0,47.0,38.0,16.0,1.0,1.0,5.0,3.0,64.0,37.0,32.0,14.0,0.0,1.0
2023-03-06,Hard,Tabilo A.,Marterer M.,187.0,156.0,6-4 6-3,3,6.0,0.0,47.0,30.0,21.0,14.0,0.0,1.0,5.0,4.0,88.0,55.0,32.0,14.0,9.0,13.0
2023-03-06,Hard,Thompson J.,Monfils G.,87.0,210.0,6-3 6-1,3,2.0,0.0,44.0,29.0,21.0,12.0,0.0,0.0,1.0,5.0,46.0,26.0,15.0,8.0,2.0,6.0
2023-03-06,Hard,Garin C.,Galan D.,97.0,89.0,6-4 6-2,3,3.0,7.0,62.0,35.0,29.0,13.0,2.0,2.0,4.0,3.0,70.0,45.0,29.0,10.0,4.0,7.0
2023-03-06,Hard,Molcan A.,Ramos-Vinolas A.,63.0,50.0,6-3 6-2,3,4.0,2.0,47.0,27.0,24.0,13.0,0.0,0.0,1.0,1.0,54.0,32.0,18.0,12.0,5.0,8.0
2023-03-06,Hard,Ivashka I.,Zandschulp B.,85.0,33.0,7-5 3-2 RET,3,2.0,2.0,65.0,41.0,27.0,14.0,4.0,5.0,2.0,2.0,68.0,44.0,28.0,11.0,5.0,8.0
2023-03-06,Hard,Shelton B.,Fognini F.,41.0,88.0,6-4 6-1,3,5.0,5.0,63.0,43.0,28.0,11.0,4.0,5.0,1.0,4.0,38.0,21.0,13.0,6.0,3.0,7.0
2023-03-06,Hard,Zverev A.,Cachin P.,14.0,66.0,6-3 6-1,3,7.0,1.0,48.0,28.0,23.0,12.0,2.0,2.0,3.0,1.0,58.0,36.0,21.0,7.0,2.0,6.0
2023-03-06,Hard,Khachanov K.,Otte O.,15.0,82.0,6-3 6-3,3,5.0,0.0,55.0,35.0,22.0,13.0,2.0,3.0,4.0,3.0,57.0,25.0,13.0,16.0,2.0,6.0
2023-03-06,Hard,Fokina A.,Wu Y.,28.0,67.0,6-4 6-1,3,0.0,1.0,48.0,24.0,21.0,16.0,0.0,0.0,4.0,0.0,69.0,40.0,27.0,10.0,2.0,5.0
2023-03-06,Hard,Garin C.,Nishioka Y.,97.0,34.0,6-4 6-0,3,8.0,1.0,47.0,32.0,26.0,8.0,0.0,0.0,1.0,3.0,49.0,32.0,17.0,10.0,4.0,8.0
2023-03-06,Hard,Ruud C.,Schwartzman D.,4.0,38.0,6-2 6-3,3,1.0,1.0,50.0,33.0,27.0,11.0,1.0,1.0,2.0,1.0,57.0,31.0,21.0,11.0,2.0,5.0
2023-03-06,Hard,Rublev A.,Lehecka J.,7.0,47.0,6-4 6-2,3,5.0,0.0,50.0,29.0,22.0,13.0,4.0,5.0,1.0,4.0,67.0,39.0,26.0,10.0,5.0,9.0
2023-03-06,Hard,Hijikata R.,Ymer M.,130.0,57.0,6-4 7-5,3,0.0,4.0,80.0,49.0,27.0,19.0,6.0,10.0,0.0,3.0,84.0,66.0,34.0,7.0,10.0,16.0
2023-03-06,Hard,Daniel T.,Berrettini M.,103.0,23.0,7-6(5) 0-6 6-3,3,0.0,3.0,87.0,51.0,29.0,21.0,3.0,7.0,9.0,1.0,91.0,50.0,39.0,18.0,5.0,7.0
2023-03-06,Hard,Norrie C.,Wu T.,12.0,175.0,6-2 6-4,3,4.0,2.0,51.0,31.0,25.0,12.0,3.0,4.0,1.0,1.0,51.0,31.0,16.0,9.0,4.0,8.0
2023-03-06,Hard,Tiafoe F.,Giron M.,16.0,73.0,6-2 6-2,3,4.0,0.0,42.0,25.0,22.0,11.0,0.0,0.0,2.0,0.0,52.0,33.0,17.0,11.0,7.0,11.0
2023-03-06,Hard,Humbert U.,Shapovalov D.,77.0,30.0,7-5 6-4,3,5.0,3.0,73.0,44.0,29.0,16.0,4.0,6.0,6.0,14.0,78.0,42.0,23.0,20.0,7.0,11.0
2023-03-06,Hard,Tabilo A.,Cressy M.,187.0,37.0,7-6(3) 7-6(13),3,10.0,1.0,86.0,60.0,47.0,19.0,4.0,4.0,28.0,18.0,94.0,44.0,35.0,28.0,2.0,2.0
2023-03-06,Hard,Kubler J.,Dimitrov G.,75.0,25.0,2-6 7-6(5) 3-0 RET,3,6.0,3.0,83.0,42.0,34.0,23.0,3.0,5.0,16.0,3.0,65.0,43.0,38.0,9.0,4.0,5.0
2023-03-06,Hard,Sock J.,Barrere G.,154.0,65.0,6-4 6-2,3,2.0,2.0,61.0,38.0,29.0,14.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,3.0,6.0
2023-03-06,Hard,Struff J.,Halys Q.,134.0,81.0,1-6 6-3 6-3,3,5.0,3.0,79.0,39.0,25.0,24.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,4.0,7.0
2023-03-06,Hard,Popyrin A.,Zhang Z.,101.0,93.0,6-4 5-7 6-1,3,14.0,3.0,103.0,62.0,49.0,18.0,8.0,10.0,5.0,4.0,78.0,52.0,33.0,14.0,6.0,10.0
